0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.95587075,0.8276371,0.9260133,0.9222132,0.33487797,0.722481,0.5524443,0.6397996,0.6802105,0.4980912,0.5550679,0.49622878,0.45157683,0.47441736,0.3066754,0.282872,0.24620278
0.93470305,0.86790943,0.95169306,0.9141694,0.35606858,0.7592839,0.5984667,0.6784488,0.7103776,0.5280804,0.58419794,0.5223027,0.47309196,0.50165015,0.32398587,0.30054948,0.2609971
0.9385578,0.8611616,0.948683,0.9225264,0.35751468,0.7557792,0.59042346,0.6720541,0.708208,0.5169435,0.5777185,0.5170413,0.46927625,0.49826324,0.3240362,0.29799604,0.25818896
0.5298,0.6787899,0.7597631,0.5105501,0.8600978,0.9571673,0.9228874,0.8720997,0.9534941,0.7328563,0.74859893,0.64571387,0.5896055,0.7296075,0.38220072,0.335059,0.27836436
0.56167024,0.7040827,0.78478664,0.54411453,0.8447098,0.96766657,0.9303754,0.8877194,0.95473486,0.74188477,0.76432085,0.65992427,0.5993633,0.73749083,0.3880773,0.34091148,0.28591567
0.5295035,0.68728626,0.76496667,0.5118963,0.8551905,0.96634036,0.9445629,0.8976807,0.95178825,0.7634967,0.7827359,0.68314034,0.61832446,0.75653183,0.40356097,0.35269132,0.2942147
0.52907974,0.6762315,0.7578947,0.516385,0.8558471,0.9629271,0.9427415,0.8989438,0.9514278,0.7629999,0.7869661,0.6887482,0.62643224,0.7631689,0.40926144,0.35954547,0.3017976
0.54825354,0.6968981,0.7776169,0.53575027,0.8470035,0.96420914,0.9300804,0.8848031,0.9549103,0.7402281,0.76086706,0.65632147,0.597103,0.7374476,0.38550615,0.33734906,0.28170067
0.4656305,0.5881833,0.6383634,0.44515634,0.60214186,0.7495058,0.8096009,0.8678229,0.7101456,0.9045361,0.9437826,0.87037736,0.81388944,0.90372705,0.5761022,0.5298973,0.483234
0.48503894,0.6065622,0.6564969,0.4600163,0.6040883,0.7624115,0.8176033,0.8773328,0.71774703,0.9073326,0.9553578,0.88065463,0.82550246,0.9078773,0.58436435,0.5362702,0.4911711
0.4679752,0.5994873,0.6424323,0.44566846,0.5869818,0.7448099,0.80715996,0.86905533,0.7038367,0.8953857,0.95363206,0.8971694,0.8500126,0.90235525,0.6128546,0.56097543,0.5098727
0.45433077,0.58563364,0.62230384,0.42916003,0.5870086,0.73008037,0.7920705,0.84737164,0.6923783,0.8797205,0.94415134,0.89368016,0.8631881,0.8982849,0.6439901,0.5998683,0.5528552
0.4716362,0.60030913,0.6451279,0.44953623,0.6057569,0.7554813,0.8145133,0.87264746,0.7107475,0.9036193,0.95444316,0.8839756,0.8291128,0.9120476,0.59392554,0.543181,0.49653697
0.29138824,0.36300975,0.37070698,0.26486826,0.30087748,0.3943959,0.4512375,0.5119311,0.35583448,0.5698676,0.628031,0.6772553,0.75273716,0.56889576,0.82764983,0.8358365,0.83219385
0.30124968,0.35936397,0.37403542,0.2760211,0.29055598,0.39298114,0.44586244,0.50754344,0.35179523,0.55821407,0.6132516,0.6624442,0.7375617,0.561247,0.8298999,0.8546292,0.85261023
0.29267052,0.338735,0.35556975,0.26418257,0.2770408,0.37393194,0.42186618,0.48556978,0.33593905,0.5398518,0.59146833,0.6339661,0.7124511,0.54834944,0.8078016,0.8476494,0.8625311
