0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9056433,0.8339905,0.85104793,0.91577536,0.32616362,0.6163231,0.55147016,0.5395873,0.5614848,0.4380565,0.4542907,0.4892612,0.4312387,0.3844855,0.2942784,0.28419784,0.26592186
0.8890587,0.87170345,0.90059966,0.88978577,0.36904967,0.6801359,0.61042196,0.6059052,0.6178401,0.46999177,0.49781656,0.5272939,0.46646836,0.4217608,0.3163126,0.30227578,0.2828893
0.8951864,0.8678572,0.9009348,0.8955892,0.3769311,0.6830243,0.6124391,0.60622084,0.62222594,0.47358418,0.50090426,0.52997756,0.46523288,0.42575002,0.32005522,0.30608553,0.2861265
0.40880206,0.6321884,0.7878766,0.4184959,0.8517435,0.9627641,0.92735684,0.87056595,0.939371,0.6963253,0.7065625,0.6597453,0.585412,0.6730766,0.40279275,0.35763335,0.33595634
0.42724994,0.6443087,0.78614587,0.42669994,0.8575427,0.967668,0.9347561,0.87597597,0.9441989,0.70785123,0.71630096,0.66547275,0.5922601,0.6831508,0.40992877,0.36231524,0.34212935
0.42438993,0.635429,0.77725714,0.4256755,0.85958153,0.96446323,0.9401475,0.8832983,0.9390671,0.7302629,0.73566437,0.6833821,0.6138466,0.703434,0.42490086,0.37603664,0.35489002
0.42601562,0.6168661,0.76606023,0.42586958,0.8456683,0.95529914,0.9466138,0.89437765,0.9329704,0.7474651,0.75723034,0.69818616,0.6298822,0.73153305,0.43729618,0.3854036,0.3669572
0.41982508,0.62641656,0.7737783,0.42166075,0.8622194,0.962072,0.9334926,0.8716946,0.9447294,0.71256894,0.71691203,0.6640359,0.59073997,0.694093,0.4071605,0.35953802,0.34079412
0.38775435,0.48488203,0.6157725,0.40264785,0.52936673,0.7041947,0.7913334,0.83523643,0.62853634,0.91115767,0.9302385,0.871761,0.8046952,0.9140746,0.5560508,0.4950782,0.48644775
0.38303047,0.5041122,0.63664156,0.3908074,0.5605333,0.7382883,0.82020456,0.85945946,0.6662794,0.91088015,0.9457959,0.88825524,0.82211417,0.9170092,0.5706834,0.50670564,0.49617705
0.3827795,0.49892908,0.6194419,0.3892901,0.54681903,0.71710765,0.79971087,0.8431467,0.6481838,0.9076307,0.94534034,0.895153,0.83597445,0.9164684,0.5976473,0.5336768,0.5191672
0.36578235,0.47682658,0.5958315,0.37516564,0.532469,0.6915468,0.770827,0.8164783,0.62633896,0.88680685,0.9357346,0.9001528,0.8528615,0.90461874,0.6239348,0.56467956,0.5519285
0.37510923,0.49156377,0.62106085,0.37983826,0.5398336,0.71602744,0.8000423,0.84601283,0.6450639,0.90256864,0.94314784,0.8880646,0.8196496,0.9171446,0.5711239,0.50425416,0.4923271
0.2535676,0.36485195,0.40974686,0.23830093,0.3309342,0.44093361,0.50442606,0.5370744,0.39621982,0.5676997,0.62576145,0.70242524,0.7525032,0.575636,0.8148388,0.8006001,0.7932752
0.23797853,0.34312668,0.3924953,0.2251418,0.33455366,0.427737,0.49033692,0.51561064,0.38807327,0.55239683,0.6048387,0.6769704,0.72574276,0.55959105,0.8104905,0.8193082,0.8151617
0.2309734,0.32758304,0.3759552,0.21887572,0.31744143,0.4100022,0.47391582,0.4953014,0.37182057,0.5329213,0.5852871,0.6569282,0.70887023,0.5463885,0.7906656,0.81854385,0.82979035
