0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9353375,0.82320875,0.85422766,0.92275745,0.26997438,0.5548854,0.44839662,0.53502023,0.526455,0.40109804,0.44434562,0.4151949,0.39586458,0.4148072,0.3119919,0.30239746,0.28228092
0.91623735,0.84295505,0.89523727,0.9062989,0.31583288,0.602765,0.5034635,0.5901723,0.5705399,0.42997226,0.48396766,0.4540646,0.43421677,0.45176962,0.3418743,0.330847,0.3076852
0.9002047,0.8624961,0.9204507,0.8887409,0.35136595,0.6438633,0.5471199,0.622321,0.6110405,0.45581746,0.50567454,0.47921872,0.45689654,0.47593457,0.34885928,0.33909303,0.31705427
0.3816164,0.5790857,0.69166356,0.37793282,0.89064693,0.9555604,0.92475414,0.85672385,0.95517826,0.69447845,0.68462014,0.6305453,0.5893865,0.635531,0.39248493,0.35551548,0.32193807
0.40745717,0.5883871,0.7064278,0.39846298,0.8903467,0.9637961,0.93198043,0.86922276,0.9605014,0.70525515,0.70172685,0.64343655,0.5987419,0.6547866,0.39477175,0.3581852,0.3245943
0.40230376,0.588886,0.7032478,0.40009108,0.88986003,0.96219456,0.9441158,0.88743335,0.9554436,0.73514265,0.7211849,0.66462713,0.62270933,0.6787257,0.41936466,0.3813044,0.34504396
0.39450678,0.58419955,0.6952523,0.39228785,0.8801894,0.95476675,0.9463298,0.89819944,0.948998,0.7523337,0.74891317,0.69001085,0.64399904,0.7049958,0.43610746,0.39578137,0.36048993
0.3917542,0.5877211,0.6962935,0.38221475,0.8867,0.9588894,0.93165725,0.8655992,0.95668226,0.6999964,0.693109,0.6376539,0.5930835,0.64447343,0.39194465,0.35482457,0.32203972
0.3540834,0.46599078,0.55421126,0.346943,0.5988392,0.7015947,0.76230717,0.8189799,0.6695227,0.9011157,0.92279756,0.8701424,0.81954587,0.89563954,0.56553954,0.5057621,0.4739546
0.39298132,0.5033854,0.59684867,0.3808075,0.6102118,0.7312051,0.78988034,0.8495934,0.6943026,0.9098506,0.9324613,0.8825319,0.82674843,0.9022715,0.57042074,0.5121758,0.48218074
0.3903888,0.5116763,0.5900144,0.37802187,0.5948977,0.721415,0.7801273,0.84160334,0.68522984,0.90807986,0.934483,0.89890176,0.84403706,0.9021848,0.5977205,0.5416999,0.507601
0.38497522,0.4836811,0.5762537,0.3718774,0.58086336,0.69927895,0.7545976,0.8240104,0.6655367,0.89425975,0.9227828,0.89593685,0.8631298,0.8954834,0.62905097,0.5779673,0.5483216
0.40256608,0.500444,0.59052986,0.38829198,0.59547025,0.71926975,0.7754762,0.84019464,0.6885825,0.90036196,0.924983,0.8746816,0.8265607,0.9028098,0.56934524,0.5102563,0.4793054
0.31575525,0.38691056,0.44439602,0.27320728,0.38839918,0.5012249,0.53250307,0.6042572,0.46177024,0.61340076,0.65479094,0.72167486,0.76305145,0.6079134,0.78400636,0.77080995,0.7609414
0.30444112,0.36920133,0.42286277,0.26393947,0.35948056,0.4699786,0.5034845,0.57237303,0.43146533,0.5765825,0.6212347,0.6844418,0.7380015,0.5715257,0.7881446,0.79238635,0.7932148
0.29597557,0.34940827,0.400499,0.25368872,0.33508202,0.4464221,0.47905844,0.5486059,0.41016918,0.55353814,0.59844536,0.65938485,0.7145,0.5527773,0.76309574,0.78093714,0.8006115
