0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.98681647,0.973113,0.63951707,0.59240365,0.599217,0.5596868,0.51847166,0.45635977,0.41843653,0.3507555,0.28818542,0.2957991,0.3020737,0.30836853
0.6467401,0.6155487,0.9536008,0.8835848,0.76594436,0.71452236,0.61700493,0.5313687,0.4457656,0.37460825,0.2980067,0.28524086,0.28376165,0.28772643
0.6304127,0.59353656,0.993572,0.94366497,0.8458614,0.7933144,0.69282407,0.60194427,0.5110217,0.4271085,0.34398955,0.32688302,0.32403123,0.33123693
0.5932408,0.55147034,0.9485136,0.9899122,0.91028243,0.84841055,0.7529842,0.66442394,0.56294787,0.4662334,0.38982788,0.3694126,0.36271536,0.3678117
0.5996823,0.5578639,0.9431549,0.98657906,0.91968846,0.8639559,0.770254,0.68570226,0.5838343,0.4862664,0.40658152,0.3853771,0.37825036,0.3821995
0.54967463,0.5196314,0.76609963,0.8447098,0.91966844,0.9337572,0.9063177,0.8565534,0.76232886,0.63693756,0.56434375,0.53957576,0.5202861,0.5167353
0.5258318,0.4999014,0.7496395,0.821284,0.89039737,0.92085123,0.9178653,0.87560767,0.78475285,0.66290855,0.58674747,0.55234694,0.5345079,0.52798146
0.5221932,0.49464837,0.71893847,0.7846459,0.8607437,0.8952366,0.9061332,0.8995799,0.8363248,0.73492444,0.66088265,0.6148813,0.5918623,0.582624
0.494099,0.46789727,0.68759745,0.74908835,0.82853526,0.86584514,0.88398755,0.8921204,0.8598452,0.78424376,0.71719027,0.6667976,0.64330745,0.6306308
0.30363664,0.28805697,0.3796794,0.431913,0.51583266,0.568549,0.6452128,0.7168135,0.78834504,0.8434676,0.88386226,0.78278095,0.73941696,0.69687057
0.26881152,0.256525,0.33910412,0.39416438,0.47825086,0.52704626,0.6034726,0.6776943,0.7589601,0.8278444,0.8961887,0.8379185,0.8023544,0.7499157
0.3136379,0.2956265,0.35411617,0.398347,0.480593,0.5132704,0.57536983,0.64740884,0.7070514,0.72951233,0.7870989,0.92867714,0.95417714,0.9309081
0.30547678,0.2851887,0.3391136,0.37830633,0.46001273,0.49077356,0.5556386,0.62233484,0.6779387,0.7100936,0.7736002,0.92962575,0.9706064,0.950327
0.30533618,0.2863021,0.33359,0.369717,0.45093688,0.47870913,0.53586286,0.5995343,0.6485314,0.671433,0.73567855,0.88345057,0.94787735,0.9705859
