0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.9792442,0.97468346,0.6275765,0.5648711,0.5512656,0.5326001,0.5090631,0.41005206,0.33292344,0.26510552,0.23795502,0.25186524,0.24470158,0.24081802
0.9638578,0.98115546,0.66091704,0.59809136,0.5805767,0.5592956,0.52619183,0.42858225,0.35071075,0.27898413,0.25182763,0.2640595,0.25773644,0.25288162
0.9697331,0.9757918,0.69038665,0.6322677,0.60953957,0.58643365,0.54500324,0.44138753,0.35762662,0.27968678,0.24963994,0.26031378,0.2550363,0.2511949
0.60220534,0.57180274,0.97404486,0.94521296,0.85476106,0.80302393,0.6857158,0.5620685,0.45147476,0.34195814,0.30391753,0.3069873,0.30478713,0.2924895
0.59996885,0.567282,0.9739583,0.9511279,0.8644133,0.81488097,0.69430065,0.57109565,0.45818102,0.34706506,0.30690727,0.30769634,0.3054043,0.2934525
0.59794843,0.56453,0.97054076,0.95597976,0.8726479,0.8297979,0.7143534,0.5917706,0.47720838,0.36302763,0.3185454,0.32267624,0.32049775,0.30681315
0.5880512,0.55761105,0.84804815,0.9205927,0.9419714,0.9174659,0.8171273,0.7065564,0.5829083,0.45331693,0.40642408,0.41545588,0.40918422,0.39074522
0.59178656,0.5593245,0.87842035,0.9353896,0.934292,0.89576435,0.7819235,0.662046,0.54130846,0.4194403,0.37792075,0.38632494,0.3817356,0.3629795
0.5039408,0.4761553,0.6778452,0.7770072,0.8231906,0.855874,0.86128676,0.80121887,0.7065882,0.57929754,0.5263798,0.53335494,0.51551205,0.49132383
0.49781695,0.46609342,0.65828717,0.76575655,0.82153773,0.852843,0.86539644,0.8159355,0.7271357,0.60772586,0.5532779,0.5512277,0.5343122,0.51181394
0.4893847,0.4566085,0.63353443,0.72715384,0.7897605,0.833508,0.8667315,0.8311064,0.76090133,0.6551979,0.6044581,0.59883547,0.57421005,0.54383415
0.33702058,0.31876427,0.4116241,0.46993205,0.5489532,0.601806,0.6784129,0.7409385,0.76452994,0.7542583,0.75195366,0.700168,0.65527827,0.61269766
0.38998294,0.3683961,0.49372175,0.5857997,0.664866,0.70930403,0.7684341,0.7799501,0.7471871,0.6694269,0.63366425,0.6218692,0.5943554,0.5574486
0.33431622,0.31534454,0.40993392,0.46297538,0.5468571,0.59839386,0.6636947,0.7259822,0.7363042,0.7289365,0.7378396,0.7377077,0.71761477,0.7068348
0.30416816,0.28501293,0.38462925,0.4395875,0.5202324,0.5759283,0.6412481,0.71347237,0.72156376,0.7183208,0.7392876,0.7641997,0.74713695,0.7339381
0.29953116,0.28066757,0.37986106,0.4303211,0.5030782,0.55650485,0.617262,0.6864606,0.6872705,0.6808452,0.7049072,0.7402986,0.7347814,0.73664993
