0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.98330367,0.9735795,0.6465478,0.5537531,0.5674854,0.55265385,0.4966088,0.42730224,0.3736167,0.3112578,0.26690075,0.28743064,0.27971268,0.26498583
0.98216194,0.9821918,0.6705689,0.5695413,0.58217555,0.56292975,0.5069186,0.4361871,0.37939915,0.3139197,0.2674744,0.28801262,0.28042546,0.26675612
0.98234797,0.97927237,0.69420046,0.60110927,0.60662085,0.5862893,0.5245273,0.45118496,0.39123103,0.31964964,0.27139315,0.29356268,0.2860159,0.2744021
0.65364754,0.5994184,0.9711757,0.952616,0.87426656,0.82185495,0.72672755,0.6275065,0.53424656,0.43961436,0.36377844,0.3720987,0.3609496,0.34564373
0.64864933,0.59636587,0.96915036,0.958929,0.8840885,0.83522886,0.73582935,0.6392508,0.5454207,0.44907108,0.3701238,0.37950918,0.36740988,0.35386112
0.634552,0.5793639,0.96683186,0.96215427,0.8854242,0.8394063,0.7451221,0.647628,0.55318004,0.45867315,0.38223752,0.38977492,0.37705708,0.361392
0.579499,0.52937543,0.8277096,0.90721685,0.9496389,0.92157793,0.8421879,0.7607371,0.65259737,0.5382186,0.45140302,0.46081427,0.44543776,0.43281505
0.61171275,0.5590381,0.8526258,0.9162457,0.94209236,0.9011455,0.81376433,0.7272519,0.62131846,0.50925756,0.42886016,0.4368207,0.4212969,0.40755782
0.46937567,0.42970067,0.67839086,0.7670358,0.8368734,0.85554075,0.87270033,0.8351977,0.75181204,0.6427802,0.5494699,0.551307,0.5242038,0.49976918
0.47755298,0.43829104,0.6674955,0.7563331,0.82918864,0.85356355,0.8746083,0.84801257,0.77532184,0.68011963,0.582346,0.5723014,0.5425881,0.5130909
0.46712512,0.43192768,0.6483468,0.7362078,0.81508976,0.8474922,0.8779172,0.8644861,0.80538213,0.70914656,0.61373127,0.60947967,0.57487166,0.54128385
0.3126173,0.29100218,0.4284336,0.48671195,0.578898,0.6062741,0.6596298,0.71850765,0.7551078,0.7869949,0.73499995,0.6928888,0.65214497,0.5977464
0.34691736,0.30999207,0.48006678,0.55785465,0.63915354,0.66524386,0.7167686,0.75856566,0.76282287,0.74373275,0.6569858,0.62753826,0.5858401,0.5400067
0.28704906,0.26925176,0.38313073,0.43893847,0.5333516,0.57238984,0.618323,0.6794274,0.71187806,0.72485036,0.717952,0.7377553,0.7339329,0.7234762
0.27690527,0.25958958,0.37882438,0.43381935,0.5225963,0.56084794,0.6039993,0.66723996,0.70635915,0.72034466,0.7300573,0.78440374,0.7892589,0.77824545
0.26882797,0.25315335,0.36971185,0.4245314,0.51120526,0.54917353,0.5866578,0.64525867,0.6817857,0.6940733,0.70570254,0.7640929,0.7819624,0.7879172
