0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.9885946,0.93656343,0.68380433,0.59439594,0.54757285,0.53508824,0.47726783,0.3881659,0.34101805,0.23405835,0.22071573,0.2723635,0.2832441,0.29659843
0.96422714,0.9653297,0.6602972,0.56239206,0.5207388,0.510596,0.4541913,0.36440846,0.31985688,0.21665667,0.20280972,0.24914508,0.2588462,0.27414754
0.7270251,0.7180605,0.9735231,0.91339564,0.8214405,0.7598234,0.64502406,0.5568338,0.4778375,0.3403496,0.31989917,0.37427756,0.3799336,0.3968857
0.5761755,0.5544063,0.91909623,0.9651503,0.90802497,0.8413527,0.72605103,0.63829595,0.53811455,0.379167,0.3548732,0.4120082,0.41212952,0.42238322
0.550724,0.5155072,0.8149015,0.90747374,0.96142817,0.9162197,0.81794596,0.74181813,0.6396029,0.4618261,0.42846912,0.48067972,0.46938637,0.4611837
0.5302295,0.49580562,0.7803098,0.8571833,0.92026657,0.93960166,0.871798,0.80214477,0.7018381,0.50976163,0.4720853,0.5220294,0.5027713,0.48608685
0.4734283,0.43718773,0.6817209,0.7795305,0.838629,0.89637953,0.9142925,0.8789532,0.796063,0.5961632,0.5564106,0.6027775,0.5767614,0.5469406
0.3724768,0.34570327,0.5642839,0.6610796,0.7484111,0.8214773,0.87573683,0.91075593,0.87042856,0.69477767,0.6570471,0.6876607,0.64917564,0.6048031
0.31340316,0.2866627,0.46295467,0.5487319,0.63781166,0.7218187,0.7983533,0.8659918,0.9023802,0.80962056,0.77392936,0.7428545,0.68936974,0.62639534
0.23827492,0.21451893,0.35096118,0.41990918,0.49810615,0.5797169,0.66714126,0.7494755,0.8503197,0.87949675,0.8565408,0.76551735,0.6999703,0.62615335
0.2180942,0.1906525,0.30694753,0.36257,0.42189428,0.5058494,0.59773964,0.67046344,0.7744068,0.8312647,0.87952775,0.8196296,0.76310515,0.67213607
0.26334307,0.24054267,0.36396122,0.41348875,0.4719554,0.5328504,0.60904455,0.6730826,0.73035026,0.7154074,0.79768693,0.9375437,0.93866086,0.8667993
0.2880412,0.26554066,0.3764601,0.41852632,0.46617502,0.51845527,0.5807492,0.63807833,0.68228954,0.64626604,0.73625344,0.93187094,0.9754177,0.9333023
0.29954225,0.2881697,0.38724613,0.41860366,0.45659745,0.49909294,0.53790146,0.58978945,0.6211412,0.5806966,0.66259176,0.8567368,0.9387308,0.9789667
