0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.9802426,0.91524357,0.6950384,0.6578715,0.63279474,0.5857301,0.5497632,0.46431255,0.4125869,0.3330075,0.2754499,0.24679099,0.23930688,0.23322234
0.96131885,0.97305804,0.6941887,0.64316225,0.6157757,0.56504995,0.5324316,0.44201443,0.38848597,0.30982098,0.25300705,0.22552793,0.22083105,0.21832782
0.7146417,0.7158604,0.97095627,0.9298206,0.84231913,0.7949254,0.7266845,0.6351681,0.57051146,0.48458645,0.4237766,0.38927078,0.37574834,0.37845007
0.65708005,0.6438796,0.91996497,0.9645146,0.9093854,0.8706361,0.80324143,0.71148324,0.6347243,0.5449392,0.47738227,0.44072068,0.4276122,0.4331048
0.6254012,0.60676366,0.8160423,0.9106081,0.9619706,0.91429913,0.851745,0.78501284,0.70880455,0.6117535,0.5315661,0.5017529,0.48195833,0.4735752
0.6216731,0.60387886,0.7849872,0.871404,0.9312493,0.9335467,0.8891885,0.82202244,0.75121665,0.6479235,0.5614169,0.54241306,0.52251947,0.51005405
0.56754714,0.5426753,0.7006471,0.7964223,0.8551088,0.8809027,0.9046528,0.8629808,0.81215286,0.71583784,0.6354576,0.60719633,0.58532125,0.5619603
0.46700078,0.44654354,0.6253471,0.7155465,0.77787626,0.8277131,0.8751268,0.9063463,0.89040715,0.81475794,0.7359427,0.6951721,0.6642113,0.6258386
0.39399686,0.3704505,0.54106164,0.6213873,0.6748087,0.7296833,0.8008362,0.8757132,0.902479,0.8783284,0.81974256,0.74759936,0.70599675,0.6521239
0.31631958,0.2891798,0.43073446,0.49160585,0.5396138,0.6001295,0.68648654,0.77901256,0.84533644,0.8807443,0.87134475,0.76173323,0.713993,0.64899665
0.24073003,0.21258584,0.33892936,0.379986,0.41887063,0.4767537,0.55499303,0.6416401,0.72183233,0.79057854,0.8559085,0.7662601,0.72314197,0.63599795
0.25592792,0.23019627,0.36364406,0.41472158,0.4571726,0.5140584,0.58806497,0.6471447,0.6996267,0.7346618,0.7857602,0.921357,0.92427635,0.8440145
0.25617257,0.2329538,0.3662681,0.42089018,0.46210343,0.52102697,0.5896361,0.65084743,0.69825613,0.7224907,0.76677775,0.9305188,0.9727219,0.9311748
0.250851,0.2317944,0.36472103,0.41935274,0.45383894,0.5079322,0.5637105,0.6176049,0.6513214,0.6679371,0.7070468,0.865324,0.9426032,0.97280926
