0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.9984466,0.70681906,0.85874206,0.20046376,0.6349219,0.41088945,0.55629545,0.6596173,0.4607793,0.5253287,0.4784337,0.45725453,0.48532063,0.3140375,0.30552214,0.29935986
0.80886716,0.94704616,0.9460459,0.3840179,0.78880346,0.6399034,0.7290649,0.7468736,0.5791916,0.64547175,0.61056834,0.5583389,0.5763576,0.41564298,0.39585367,0.37773475
0.80287415,0.9327473,0.9599463,0.4076747,0.81316376,0.66742134,0.7541193,0.7720775,0.5939026,0.663213,0.61714184,0.55749327,0.6000773,0.4115541,0.3898877,0.3729378
0.21446659,0.37906656,0.4322148,0.98042464,0.77369785,0.7845775,0.6740409,0.72640973,0.5908256,0.581236,0.5113994,0.46693274,0.59052765,0.36112338,0.35202262,0.34178984
0.57572293,0.70191807,0.8059035,0.75162613,0.97025746,0.93927115,0.9298706,0.9189513,0.74630284,0.7932466,0.713692,0.6456056,0.7636449,0.47551143,0.44922766,0.44299668
0.57322186,0.67797184,0.8017745,0.7500625,0.96461296,0.9393654,0.93397695,0.9235713,0.75269186,0.80233645,0.7193675,0.65140766,0.7790214,0.48481438,0.4556033,0.44762084
0.5793099,0.6672795,0.7958114,0.7567131,0.96260417,0.9300579,0.9343402,0.92731124,0.7594292,0.81448895,0.7350488,0.66454536,0.78937346,0.49699852,0.4663665,0.45964295
0.570772,0.6811374,0.800122,0.7465544,0.96660936,0.9382391,0.9292786,0.9223952,0.7359451,0.786159,0.7040262,0.63258106,0.76281786,0.46507466,0.44106188,0.43775782
0.50494313,0.5758241,0.66472846,0.6198604,0.7879381,0.81822,0.88104105,0.73368824,0.89335424,0.9423718,0.88738984,0.8400384,0.92154723,0.6181341,0.5702308,0.55934525
0.5255335,0.59211344,0.68701667,0.6217788,0.8024463,0.8299099,0.8923822,0.7444333,0.89934206,0.9508489,0.89736676,0.85004485,0.9218471,0.62414324,0.58124745,0.57419163
0.50600004,0.5716236,0.659279,0.62233007,0.7803317,0.80597955,0.8698497,0.72888345,0.89175665,0.94030726,0.9060026,0.8712625,0.91832274,0.65426046,0.60662365,0.5897305
0.46972618,0.55178446,0.635825,0.60565954,0.7509061,0.7833113,0.84766287,0.6970723,0.8824503,0.92346084,0.90104836,0.88300425,0.9024456,0.6855921,0.6410027,0.6236871
0.5064337,0.578691,0.6693896,0.61149395,0.7829826,0.81355596,0.8810321,0.7303935,0.8956104,0.9475097,0.8918184,0.8481362,0.92675817,0.6209096,0.5779804,0.5726205
0.31375325,0.4118392,0.43923396,0.42190504,0.5069138,0.5364698,0.5878712,0.461832,0.6376691,0.66902006,0.72254586,0.7807314,0.6437147,0.84962213,0.8267935,0.8240599
0.3186462,0.41069558,0.43355402,0.40942618,0.4994339,0.52259177,0.57385314,0.45921028,0.63230705,0.65454555,0.7040026,0.76976454,0.62104344,0.84356046,0.8470432,0.84033877
0.30306828,0.3893663,0.41684893,0.3952993,0.48145536,0.50507647,0.5541244,0.4448717,0.61259097,0.6334151,0.6731073,0.74151343,0.60952455,0.80755293,0.83076656,0.85206485
