0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.9571514,0.89060766,0.6976278,0.59120375,0.4989262,0.49647647,0.47772488,0.39162037,0.3299696,0.26306233,0.23103805,0.22904323,0.2207611,0.22180083
0.90105003,0.8767701,0.65732527,0.549521,0.47819036,0.48071176,0.46144202,0.38960746,0.324129,0.25692567,0.22989604,0.22071353,0.2125678,0.21385211
0.8215526,0.7739872,0.88141036,0.78142375,0.66344124,0.64327866,0.60470617,0.4994082,0.41675675,0.32945526,0.29577553,0.28965524,0.28190532,0.28544837
0.773067,0.7259749,0.87985814,0.80577606,0.6833166,0.6625579,0.62275994,0.5196134,0.42961693,0.3416395,0.30335516,0.29965687,0.29058048,0.29556093
0.7304656,0.7126107,0.8740743,0.83187425,0.7643683,0.73462254,0.6724085,0.5823486,0.4827832,0.3823271,0.34534714,0.34537065,0.33713076,0.34419572
0.68012065,0.66331553,0.8427124,0.82278806,0.78783536,0.76830083,0.7038989,0.6183442,0.51980376,0.40465492,0.3625008,0.36715147,0.36136475,0.3731069
0.642127,0.619478,0.778466,0.7720793,0.7426909,0.73987794,0.7091909,0.638905,0.55147475,0.4303496,0.3849767,0.39382455,0.39003482,0.4046976
0.58179283,0.5689605,0.7181457,0.73998314,0.74789524,0.742248,0.70458,0.65507203,0.5684242,0.4480913,0.41139457,0.43210578,0.42978877,0.4474792
0.52413416,0.50965005,0.6671091,0.6941102,0.7167452,0.7196741,0.6799828,0.6402785,0.5605897,0.45337152,0.42213887,0.4429694,0.44356164,0.4634684
0.47346854,0.45984647,0.60999316,0.6483812,0.67821634,0.6882041,0.6531319,0.62258136,0.5513981,0.4509903,0.4216282,0.44591188,0.45059046,0.4747152
0.42713374,0.41336372,0.5667866,0.6092379,0.6402491,0.6533864,0.6302529,0.6041202,0.54407316,0.44834316,0.42005864,0.44718692,0.4543212,0.47915205
0.39211512,0.37998503,0.5275525,0.57087296,0.599854,0.61888343,0.62149435,0.6054213,0.5583449,0.46945807,0.44218922,0.47193012,0.47831738,0.5018448
0.36087757,0.34966555,0.4838485,0.5354814,0.57121915,0.59795505,0.6134141,0.60797936,0.57306993,0.49864867,0.47924328,0.5133481,0.5143257,0.5326181
0.34425583,0.34198818,0.4344395,0.4779094,0.51581657,0.5399432,0.55004585,0.53918064,0.50331295,0.43216255,0.41400808,0.45163643,0.4638493,0.50549865
