0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.9340528,0.88655317,0.68780863,0.6230993,0.54039484,0.5302036,0.47268724,0.36975926,0.3205276,0.2668137,0.22392792,0.25253502,0.25493914,0.25943336
0.8961706,0.9092746,0.6345774,0.5558307,0.48738664,0.49051607,0.43451393,0.34044918,0.2964427,0.24186537,0.20206814,0.23484534,0.24033256,0.2488816
0.7813258,0.736943,0.93654656,0.87074375,0.7442694,0.7251191,0.65355843,0.52987134,0.4488906,0.36168197,0.3073407,0.3371898,0.3328713,0.33207253
0.708315,0.6710593,0.9114671,0.9220809,0.8199648,0.7936196,0.71724325,0.6148552,0.51371527,0.40715036,0.34307966,0.36800218,0.36583954,0.37017852
0.6740905,0.62552345,0.83397985,0.8891934,0.88988006,0.85927105,0.778661,0.6912544,0.5888406,0.46370912,0.40599835,0.43392545,0.429152,0.43307003
0.6280092,0.5803488,0.7942985,0.8681793,0.8937942,0.88193035,0.81630754,0.739323,0.6390152,0.5135675,0.44680193,0.48244643,0.47694054,0.48209667
0.5774834,0.5165515,0.7302829,0.8158843,0.8536065,0.8644067,0.8457168,0.7907692,0.69626874,0.568091,0.49787775,0.5189972,0.50602156,0.5093743
0.48223802,0.4411249,0.6278726,0.7399005,0.8140184,0.83372986,0.8362859,0.84352607,0.7772001,0.66177243,0.58671683,0.5833571,0.5642527,0.56288743
0.43670282,0.39428034,0.5655311,0.66756344,0.7409851,0.7651154,0.7880636,0.83119094,0.80696815,0.7185733,0.65379214,0.6407861,0.6166101,0.60433483
0.36603704,0.32869875,0.47324112,0.56407213,0.643414,0.6678924,0.7131642,0.7747716,0.7969847,0.7710744,0.7265945,0.6656429,0.6327922,0.6150505
0.30642095,0.2758056,0.4059992,0.48711297,0.5723152,0.60249424,0.65804213,0.73114413,0.77704686,0.77766556,0.764567,0.7007695,0.6706654,0.65079725
0.2876815,0.26141894,0.39677587,0.4760421,0.5609643,0.5857132,0.6361703,0.70196074,0.7479346,0.74154353,0.755555,0.75962037,0.7441268,0.724465
0.2884935,0.2657563,0.39555982,0.4708803,0.5423223,0.5665278,0.60942256,0.66641307,0.70972216,0.7004602,0.71480536,0.78669006,0.79515326,0.7973075
0.28574094,0.26646718,0.3940554,0.46551034,0.5196613,0.5411979,0.5658863,0.6108329,0.63944507,0.6161183,0.61668754,0.7096247,0.74659234,0.80757695
