0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.98670703,0.67547363,0.83565587,0.29657868,0.58501786,0.40994143,0.48449844,0.515646,0.29808563,0.38471565,0.35734987,0.3133474,0.32908255,0.24075276,0.24134721,0.22094965
0.7901934,0.79708725,0.8313708,0.40762547,0.62751716,0.50461215,0.5277293,0.5280887,0.32485414,0.41892773,0.4113202,0.37076548,0.35458228,0.32159036,0.2983059,0.272519
0.8449006,0.82018715,0.96684074,0.51275617,0.785077,0.65857315,0.691665,0.71844685,0.44332367,0.51341254,0.50635797,0.44988656,0.4477488,0.3357576,0.32217628,0.29733407
0.33554262,0.5684833,0.58812684,0.8663923,0.8225647,0.8007834,0.73353976,0.8398542,0.5772518,0.5712458,0.49874204,0.4934036,0.5531394,0.3754769,0.3563748,0.32156068
0.63871145,0.75458467,0.8488747,0.79822206,0.9260221,0.86658925,0.84798276,0.9099815,0.60563177,0.6426539,0.60211694,0.5527988,0.6038671,0.41176307,0.393669,0.3674506
0.30386022,0.5672492,0.5593378,0.83529115,0.8534178,0.9160073,0.8670083,0.8624314,0.72957885,0.7110894,0.6549291,0.6176297,0.6851643,0.46311772,0.43713844,0.40609607
0.44343582,0.5849889,0.6365038,0.7816108,0.8701941,0.92134947,0.93020654,0.8619087,0.79091704,0.8238694,0.7424163,0.69804054,0.7996297,0.5178315,0.503361,0.48669836
0.6274334,0.68230355,0.8046548,0.7218103,0.8560794,0.79036945,0.7864291,0.85615724,0.5294132,0.5813525,0.5340369,0.49778193,0.56059134,0.3583728,0.34065068,0.31984168
0.31572625,0.4313099,0.47577325,0.6336844,0.7050083,0.7952587,0.8259498,0.6819193,0.8485278,0.85051036,0.7736013,0.7386335,0.82231635,0.55770814,0.5415648,0.52770376
0.38247955,0.50590134,0.55951345,0.64053535,0.74228597,0.8230872,0.87403923,0.7118854,0.8698254,0.9061684,0.8483937,0.80193084,0.8668331,0.58803624,0.5662593,0.554972
0.33480874,0.49043673,0.502821,0.5436512,0.63963467,0.74332136,0.7900181,0.59705895,0.80386084,0.87350696,0.89714235,0.8556826,0.82468575,0.68050176,0.6486028,0.63294226
0.32290974,0.4593103,0.4566701,0.49981374,0.5881246,0.6736193,0.72602504,0.5485014,0.7622997,0.8129687,0.8659117,0.8847254,0.7673866,0.73211145,0.7051983,0.6792413
0.31971094,0.43084863,0.4873957,0.62440145,0.6938928,0.7632554,0.8174559,0.6867585,0.80701125,0.84817433,0.78392565,0.7436264,0.8651166,0.536825,0.5120227,0.5104486
0.2728884,0.39223474,0.3889176,0.44336423,0.49930742,0.5728345,0.61787194,0.461766,0.6151512,0.67959976,0.7595684,0.8175298,0.640148,0.81315744,0.79779327,0.7591224
0.24379683,0.3468911,0.32964924,0.38517132,0.42748317,0.507319,0.55303794,0.39062166,0.5651342,0.614878,0.6841563,0.7525633,0.58823955,0.8164943,0.85353273,0.8337478
0.21984415,0.31469518,0.29827732,0.34818253,0.39556393,0.4822969,0.5297999,0.36107248,0.5370669,0.5952788,0.6428827,0.70831627,0.5889064,0.7562656,0.815606,0.86522216
