0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.9799272,0.6876338,0.7610041,0.23594423,0.5643098,0.43525803,0.48954517,0.5877084,0.40630475,0.44304818,0.40066588,0.33585444,0.37783486,0.25434193,0.2371321,0.20377493
0.7525746,0.8586978,0.8254348,0.4282362,0.70661724,0.64031404,0.6428092,0.67193586,0.539134,0.5779913,0.5504731,0.47455522,0.5147927,0.38561615,0.36330256,0.31290612
0.78266186,0.80329627,0.966611,0.43935716,0.81368756,0.72471434,0.7799195,0.7659001,0.61332315,0.6596716,0.62781996,0.5456273,0.5597284,0.4141199,0.38681465,0.35326076
0.2871627,0.46871433,0.5674295,0.84522647,0.76616985,0.7555969,0.6626012,0.7538663,0.6024841,0.61900866,0.60361564,0.55132234,0.56925744,0.40521926,0.3631086,0.31895477
0.62593466,0.70273226,0.8908866,0.74059737,0.94365716,0.8943073,0.8816108,0.91784173,0.7372934,0.76474166,0.71940166,0.6465363,0.6942115,0.4594487,0.43637654,0.40337783
0.42467874,0.56687516,0.70773757,0.8070477,0.91919005,0.9456012,0.87383705,0.88011456,0.7688528,0.7913777,0.7422372,0.68032616,0.7485684,0.4814407,0.4617741,0.4407311
0.5008471,0.5757543,0.7485766,0.71015215,0.90674275,0.9219351,0.92806935,0.86779284,0.81796366,0.87994343,0.8144697,0.74329674,0.83395606,0.53310776,0.51499236,0.4897473
0.66562885,0.6325686,0.8557096,0.6081331,0.8474672,0.7848712,0.8276488,0.85724777,0.6779879,0.70671874,0.64358413,0.57298553,0.6484937,0.40035436,0.3802814,0.34697473
0.31119782,0.47122082,0.5652621,0.5933826,0.7173946,0.7855303,0.7910129,0.6372233,0.8283448,0.8233326,0.77224106,0.7411393,0.7888976,0.5517926,0.53363067,0.49852055
0.4226419,0.5291709,0.6665767,0.62834805,0.80331093,0.8459043,0.87291133,0.7421273,0.8485748,0.9198039,0.88822854,0.8326039,0.8558124,0.6171828,0.590996,0.5602322
0.41765124,0.5143268,0.6492436,0.58386695,0.74892205,0.78989387,0.83012074,0.6895988,0.8109234,0.8934024,0.9255419,0.8735545,0.8050587,0.6876493,0.64526075,0.59914356
0.36877134,0.47646564,0.59867346,0.50271255,0.6755492,0.7015632,0.75467455,0.6076576,0.74649584,0.82794696,0.88354194,0.88710076,0.741082,0.7595353,0.7189444,0.67356896
0.32610306,0.45131627,0.55906993,0.63117784,0.718978,0.76528776,0.77020186,0.6819709,0.78475547,0.824426,0.7819437,0.7436407,0.8333708,0.55012435,0.5283535,0.5153233
0.27451846,0.37416923,0.46576363,0.40771627,0.5174932,0.5521118,0.58955413,0.46042067,0.6088877,0.6577592,0.7476377,0.79899013,0.5909141,0.85841066,0.83274937,0.7898111
0.24699032,0.33517474,0.40815187,0.36017454,0.46242443,0.49652362,0.52059513,0.40894642,0.5509142,0.592461,0.6728279,0.7379058,0.52901965,0.8503946,0.88587356,0.8656179
0.19774754,0.27414334,0.3525529,0.31587067,0.41527295,0.45989427,0.4755866,0.3669282,0.5044199,0.5432151,0.6047024,0.6745586,0.5015518,0.78166556,0.8484884,0.8972366
