0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.981235,0.9281531,0.6578517,0.6283622,0.6173438,0.594737,0.547657,0.44119072,0.39024332,0.3141687,0.26868895,0.2452336,0.2317045,0.23124322
0.95357203,0.9199305,0.66269517,0.6265241,0.6051895,0.5876215,0.5361835,0.4278419,0.37473518,0.29979917,0.25685513,0.23288216,0.21859233,0.22007656
0.68139905,0.64397717,0.97365266,0.9172948,0.7931551,0.73934776,0.66404736,0.554585,0.47909355,0.38441613,0.3661299,0.31998104,0.30258638,0.2926524
0.6623031,0.6162073,0.936891,0.95247024,0.85041016,0.7979609,0.71664107,0.6070716,0.51967555,0.4142481,0.3904006,0.35175717,0.33653018,0.33005756
0.6173277,0.57917815,0.8268842,0.9143809,0.9505376,0.8972155,0.80217797,0.69777036,0.6005184,0.4859511,0.45666534,0.4186087,0.40400234,0.39920703
0.6256934,0.58391994,0.79817545,0.88567185,0.92896056,0.92200583,0.8482828,0.757963,0.6596566,0.5392688,0.49509212,0.46324268,0.4440915,0.438293
0.5921311,0.5558126,0.7319101,0.82335657,0.87368596,0.88653445,0.8852048,0.81212157,0.7180754,0.59894377,0.5523786,0.52555996,0.5027997,0.4960773
0.51378554,0.4754331,0.6110864,0.7205551,0.8081541,0.8466248,0.8728233,0.8691789,0.7991009,0.69150555,0.63713825,0.61912555,0.5892605,0.56989187
0.4350356,0.40144244,0.5360532,0.6287784,0.7113527,0.7714126,0.8263948,0.86599594,0.8441803,0.76854825,0.7153569,0.69239205,0.6540727,0.6217039
0.32942176,0.31169453,0.41977116,0.4893572,0.5606558,0.6274429,0.7157802,0.78234804,0.84306943,0.8448313,0.81031907,0.75300705,0.70110875,0.65160763
0.25176972,0.2330155,0.3399566,0.39368886,0.44062504,0.49978104,0.59527427,0.6741275,0.7691102,0.8134298,0.8289904,0.76372087,0.71050626,0.64107674
0.25020447,0.23251963,0.30925387,0.36467323,0.4194886,0.47784534,0.56183684,0.6378587,0.68812454,0.7083332,0.76474684,0.8843773,0.88117015,0.8091096
0.24234945,0.23046003,0.31346998,0.3784098,0.4449124,0.49607122,0.56949574,0.6418853,0.6767106,0.6831243,0.75719833,0.9142086,0.962075,0.9327609
0.23582307,0.22940283,0.29854804,0.366826,0.4352022,0.48045018,0.54716337,0.6091339,0.63355106,0.6320657,0.7008506,0.8536341,0.9324723,0.9672284
