0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.98832184,0.9797574,0.7039634,0.64434147,0.58032286,0.5523029,0.5187472,0.42075473,0.35692027,0.29415318,0.2574133,0.2656578,0.26777393,0.26253998
0.9850284,0.98438305,0.70013803,0.6393574,0.57182693,0.5454982,0.51045233,0.41004306,0.3449294,0.28282678,0.24568848,0.2534007,0.25723138,0.25401703
0.7109975,0.6776889,0.9842246,0.97002864,0.8645652,0.8323782,0.75566936,0.6318514,0.53863937,0.4384435,0.38441575,0.38505587,0.37437698,0.36543065
0.7053298,0.6735594,0.9765812,0.9808822,0.8810034,0.84909415,0.7761225,0.65021306,0.54920334,0.44417936,0.3875464,0.39125723,0.3815093,0.37270042
0.59649163,0.565608,0.8175719,0.91281193,0.9815702,0.96467847,0.88627446,0.7912498,0.6792833,0.5566326,0.49455464,0.4802332,0.46488696,0.45337814
0.58841777,0.5555582,0.8107755,0.90484047,0.97531277,0.9709065,0.89701015,0.8033512,0.68809843,0.5641703,0.50410986,0.48699832,0.47356263,0.46406168
0.5034876,0.46858868,0.6808891,0.781664,0.8583524,0.9072104,0.9574402,0.92146194,0.82071996,0.69374144,0.62903637,0.60949725,0.58588684,0.56050235
0.49383,0.46041238,0.66953605,0.7649524,0.84065944,0.8935055,0.9495462,0.94236284,0.8589372,0.74012333,0.669598,0.64712995,0.62249,0.5914233
0.3815912,0.34876758,0.52744097,0.6092069,0.69864935,0.7532475,0.8298982,0.91349524,0.9372613,0.8622957,0.78807634,0.73119825,0.68985003,0.64198804
0.30329564,0.27484798,0.41710898,0.4784112,0.5648285,0.6171862,0.6937833,0.805905,0.88745135,0.92672753,0.86956716,0.7787203,0.7370225,0.6821849
0.2731546,0.24849439,0.37091538,0.41732848,0.49135578,0.54961777,0.62449574,0.7218228,0.79568964,0.8566042,0.9193852,0.85970044,0.82978356,0.76304066
0.27132925,0.25324222,0.35995886,0.40296006,0.46250325,0.5170622,0.5881317,0.6645739,0.69413424,0.7237358,0.79841703,0.917382,0.9528592,0.92402333
0.2715456,0.25438678,0.3583369,0.39848694,0.45372522,0.5051355,0.5775895,0.65823704,0.6915193,0.725614,0.7922926,0.930366,0.97027385,0.9415283
0.2624291,0.24654098,0.34753832,0.38797212,0.44151926,0.4909176,0.5577965,0.6361326,0.666817,0.7013821,0.76970184,0.9066179,0.96365863,0.9536582
