0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.9904628,0.9739899,0.70513546,0.6290036,0.560348,0.57586396,0.5429993,0.4635219,0.41223714,0.36919647,0.32239255,0.32366586,0.3213735,0.32905725
0.9864707,0.98435616,0.70594287,0.6259081,0.55309296,0.5705704,0.536051,0.45499152,0.40261406,0.35880724,0.3129787,0.3153736,0.31468287,0.32546836
0.70734036,0.6690194,0.9842312,0.96960354,0.8725384,0.8371197,0.7648905,0.6781608,0.5905994,0.49232292,0.41787666,0.4206576,0.41895503,0.41932082
0.6885844,0.65083236,0.9766246,0.9817019,0.89353365,0.8579316,0.780374,0.6923544,0.601579,0.49757284,0.42260298,0.42649087,0.4249795,0.42441225
0.5801478,0.5339537,0.8325446,0.9230839,0.98419434,0.9601242,0.86853606,0.8061582,0.72095084,0.59644365,0.5041044,0.5072249,0.5065167,0.50033385
0.57876545,0.534838,0.8311271,0.9184863,0.9770255,0.96939707,0.8856934,0.8249116,0.73905265,0.61631286,0.52095205,0.52097696,0.5197752,0.514151
0.5122888,0.47086325,0.7168665,0.8046361,0.8642579,0.91213316,0.9585099,0.92693406,0.85281426,0.738386,0.64711773,0.6421963,0.63200575,0.61758864
0.5039495,0.46385658,0.70506096,0.7872754,0.84902745,0.9030349,0.95014083,0.9431347,0.8863609,0.7833103,0.68548334,0.6739422,0.6585835,0.6368295
0.4225304,0.39029822,0.56462616,0.64686936,0.7270276,0.7906081,0.8510634,0.90735704,0.9435103,0.8895425,0.7921849,0.7569005,0.71918404,0.67793053
0.3743624,0.3472639,0.47185248,0.53546613,0.6088847,0.67435676,0.73622227,0.8114003,0.88420933,0.9374776,0.88021815,0.7999292,0.7466142,0.68794715
0.32354665,0.3025498,0.3889374,0.4395282,0.49211717,0.5505741,0.625708,0.6896929,0.75374264,0.8355798,0.9362346,0.84770024,0.7929996,0.7235765
0.3227407,0.30265188,0.40640977,0.44465327,0.5012997,0.55946,0.6273354,0.6872329,0.7269594,0.7510774,0.81827825,0.91432655,0.9437615,0.92045385
0.33427888,0.31470326,0.4070685,0.442442,0.49759012,0.55649614,0.62116456,0.6796086,0.7220183,0.74428284,0.8093957,0.9241405,0.963974,0.94172746
0.33152872,0.3123916,0.40048927,0.43346828,0.4864504,0.5453261,0.60633385,0.6615397,0.7002373,0.71897143,0.7843196,0.8984542,0.95523465,0.95239145
