0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.9768887,0.9903519,0.9554222,0.8922963,0.8591981,0.7897384,0.7179175,0.71511686,0.711492,0.69277334,0.66561055,0.6481869,0.6075778,0.5428378,0.48510757,0.39537477,0.28338677,0.27192461,0.26589286
0.97473484,0.9931823,0.9603333,0.8984404,0.86763936,0.79776585,0.7274204,0.7256159,0.722677,0.7033876,0.67616415,0.65758216,0.6138025,0.5476809,0.4881428,0.39562744,0.28396943,0.27262792,0.26659307
0.97178024,0.9926884,0.96402496,0.9033039,0.8733398,0.80524015,0.73452866,0.732991,0.7304952,0.71157575,0.68386203,0.6659484,0.6210443,0.55319625,0.49222898,0.3964495,0.28649396,0.27435097,0.2678408
0.78487295,0.8721441,0.94365364,0.98787963,0.9917724,0.97578824,0.9148422,0.8925992,0.87562084,0.8518797,0.8294385,0.7990989,0.74665266,0.64598626,0.5605943,0.43661788,0.31985143,0.30323237,0.2965763
0.7800852,0.8687688,0.94288176,0.9880655,0.9940691,0.97902143,0.9189623,0.89725035,0.8802074,0.8563491,0.83397573,0.8032435,0.7513621,0.6516344,0.56537235,0.4402265,0.32287082,0.30615795,0.29918057
0.7751811,0.86364806,0.9384446,0.9854453,0.99347365,0.9830983,0.92640615,0.90568095,0.88907653,0.8662139,0.8441475,0.81321084,0.760544,0.6614904,0.5729712,0.44605216,0.32771876,0.3110759,0.30435532
0.66118383,0.7382313,0.81364685,0.8670393,0.89502794,0.9230294,0.98231196,0.98674375,0.98226666,0.9716325,0.95847434,0.93426424,0.8708085,0.7735567,0.67272246,0.5220694,0.38998923,0.36247444,0.36795416
0.64316094,0.7235992,0.80004376,0.8567063,0.8852386,0.91467834,0.97821707,0.9862523,0.98490375,0.97864914,0.96786916,0.944991,0.88440967,0.7878056,0.6892411,0.53675264,0.40325245,0.37461674,0.3790155
0.64612854,0.72527593,0.8008707,0.855285,0.883136,0.91228396,0.9753395,0.9853467,0.98529816,0.9810994,0.9723448,0.9513671,0.8919288,0.79915607,0.69948643,0.54502916,0.41015682,0.38284314,0.3869583
0.6411821,0.72085947,0.7986047,0.85400695,0.88158756,0.9105147,0.97401756,0.9834966,0.98438364,0.98049,0.97335845,0.953781,0.898295,0.80663204,0.70718604,0.5521678,0.41507182,0.38703156,0.39078218
0.6397527,0.71804667,0.79543936,0.8507394,0.8780186,0.90665793,0.9715202,0.9809786,0.9822004,0.9807923,0.97350925,0.95739084,0.90440834,0.8129975,0.7143517,0.5592582,0.4210648,0.3931405,0.39562324
0.6290982,0.707658,0.78650147,0.8412676,0.86892295,0.89992225,0.96593904,0.97707134,0.97969884,0.97917104,0.9742218,0.9600057,0.91219383,0.8248898,0.72737795,0.57074094,0.43603262,0.40853107,0.41216347
0.5731237,0.6388244,0.704177,0.7470435,0.7694883,0.8044389,0.879077,0.8946518,0.9063896,0.92074925,0.92700225,0.932209,0.97307926,0.90905964,0.81839466,0.66646725,0.52135444,0.49575558,0.5066503
0.53548265,0.58693194,0.637442,0.6666152,0.6849916,0.7180178,0.78963035,0.8143548,0.8358035,0.85427856,0.868519,0.88125515,0.93192106,0.9516409,0.8829395,0.74716926,0.5923789,0.56069356,0.5671764
0.49663725,0.5407448,0.5843509,0.60094434,0.6144445,0.64212203,0.7059633,0.7320121,0.75251883,0.77461946,0.7875294,0.80410856,0.8677973,0.9094634,0.91783947,0.8115199,0.66623455,0.6327351,0.639951
0.3989358,0.4270818,0.45466796,0.4604878,0.46801257,0.4961113,0.53847253,0.5656796,0.58622324,0.60799223,0.6169098,0.6380998,0.7160379,0.7803904,0.83582824,0.8846247,0.76795876,0.7194571,0.7262609
0.28100735,0.3088949,0.33748809,0.34623027,0.35374644,0.3773265,0.41604868,0.4360644,0.45171955,0.46769124,0.47579318,0.49774244,0.57829815,0.6380175,0.7149811,0.8164385,0.8611904,0.820509,0.8181992
0.2523711,0.27759582,0.30012405,0.31056103,0.31965715,0.34210074,0.37947276,0.3984723,0.41289985,0.43014845,0.4386152,0.46046525,0.538102,0.5984923,0.68134475,0.77129835,0.853219,0.87657404,0.8614031
0.24772151,0.27377227,0.299108,0.3066413,0.31649643,0.340326,0.3852816,0.40469655,0.41941127,0.43578884,0.44344103,0.46260855,0.54892385,0.6004033,0.67700905,0.76542634,0.8400715,0.8486947,0.8903039
