0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.9745911,0.9851043,0.94648176,0.8755535,0.80821943,0.7423456,0.68700343,0.6799414,0.6762782,0.6610161,0.6395267,0.6242569,0.5516647,0.5115538,0.43939027,0.32584056,0.25051156,0.2371431,0.22383499
0.96619225,0.98774934,0.96056193,0.8962805,0.8333709,0.76867735,0.71663463,0.70860845,0.70407933,0.6881085,0.6658868,0.6488642,0.5752327,0.53056747,0.45634037,0.3373066,0.26067635,0.24666086,0.23366982
0.96048766,0.9886252,0.96390647,0.898002,0.8347843,0.7684018,0.716525,0.7093741,0.70363927,0.6856053,0.6640224,0.6475336,0.57572955,0.53252417,0.4590072,0.33695915,0.2611066,0.24809358,0.23555891
0.7511671,0.85391,0.93074566,0.9838008,0.98768663,0.96410906,0.91540086,0.8920937,0.8714645,0.8368219,0.81011176,0.78248924,0.7164206,0.62946916,0.5345875,0.39162606,0.30710167,0.28929117,0.27512184
0.739591,0.84255505,0.9238525,0.9828744,0.9899002,0.96863866,0.92020303,0.8966434,0.87535703,0.8404513,0.8145575,0.7868662,0.7207929,0.63444155,0.5394707,0.39439422,0.30862555,0.29003868,0.2755697
0.73214006,0.83314705,0.91668296,0.97996247,0.99100786,0.97602427,0.9311901,0.90880793,0.88850933,0.8560043,0.8299665,0.8018138,0.73293364,0.64276373,0.545492,0.3990735,0.3129233,0.29423788,0.28038797
0.60748476,0.70919675,0.7989547,0.8696876,0.8982836,0.91286266,0.98019737,0.98017836,0.9730339,0.95173043,0.9374033,0.9104685,0.8495468,0.74978536,0.64098054,0.4797552,0.38330382,0.35758075,0.34558496
0.60738075,0.70013934,0.7887028,0.85642636,0.884305,0.903167,0.97508836,0.9805648,0.9804836,0.9686529,0.9564014,0.9327511,0.87323,0.77304596,0.66194624,0.49949396,0.39811102,0.3694451,0.3568657
0.59715146,0.69259214,0.7821049,0.8513703,0.8808558,0.8989368,0.97241485,0.97970486,0.9811669,0.97140604,0.9608139,0.9391154,0.8816463,0.7798988,0.6671488,0.5049624,0.402708,0.3720411,0.35957068
0.58843726,0.68487644,0.7746625,0.8414813,0.8707748,0.8894516,0.96745217,0.9769906,0.9805359,0.97178656,0.9627312,0.9425785,0.8886772,0.7908193,0.6789049,0.5121216,0.4095548,0.3789768,0.36781403
0.58161914,0.6772805,0.76606494,0.8320269,0.86142755,0.87824374,0.95875496,0.9698848,0.97509915,0.97040933,0.96405345,0.94916713,0.89617264,0.7984595,0.6865871,0.52087826,0.4156582,0.38290942,0.37119994
0.5742906,0.67113066,0.7616781,0.8296565,0.85926896,0.8756605,0.9567702,0.9675858,0.9733442,0.9660747,0.9621974,0.9489952,0.90299743,0.809534,0.70221424,0.5321657,0.42609042,0.39446434,0.3812798
0.50571585,0.59349036,0.6747933,0.7255351,0.7503162,0.7626709,0.85560066,0.8766653,0.89580876,0.90810454,0.9173278,0.9257649,0.96516037,0.8905566,0.79488176,0.6297711,0.5013473,0.45461908,0.44810823
0.4758876,0.5543576,0.6248112,0.6631794,0.68065435,0.6876745,0.7738874,0.80142504,0.8210283,0.8350765,0.8501321,0.86592984,0.9200784,0.930031,0.8631389,0.7012722,0.5646566,0.5176829,0.5076956
0.41383544,0.48826048,0.548114,0.5755915,0.5860501,0.58387756,0.6651085,0.6954265,0.71760213,0.7329983,0.7475704,0.764885,0.8401707,0.88383836,0.8998143,0.7612641,0.61771226,0.5698641,0.5579051
0.3286974,0.38844043,0.43236414,0.4582717,0.4671457,0.47267625,0.52223736,0.5503579,0.57435596,0.589281,0.6011981,0.62212336,0.7120508,0.7837787,0.83341014,0.8504479,0.72115266,0.6608498,0.6563977
0.26008737,0.31192994,0.34764984,0.374507,0.38162112,0.38520756,0.42997912,0.454982,0.47309005,0.48055366,0.49513757,0.5081392,0.5857444,0.666666,0.72186536,0.7933034,0.8173659,0.775213,0.77594084
0.22824644,0.27412298,0.30889294,0.33339566,0.34109434,0.34787074,0.3897789,0.411761,0.4274275,0.43368328,0.44940946,0.46101224,0.52775776,0.6084237,0.6601615,0.73064935,0.81532377,0.82905555,0.8191379
0.21908765,0.2618006,0.296348,0.31933838,0.32644218,0.33283895,0.37402177,0.39663407,0.41196713,0.41782907,0.43034062,0.43873793,0.51221,0.59086055,0.6433565,0.71927774,0.80370957,0.80391693,0.8418799
