0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.96572816,0.97851026,0.95209277,0.8992166,0.86411834,0.79597735,0.7586709,0.74472624,0.72718215,0.69223595,0.6685914,0.6339231,0.60386527,0.53424984,0.47050253,0.36752713,0.30306694,0.28969556,0.2885957
0.9643795,0.9829571,0.95830554,0.905192,0.8706698,0.8012699,0.7674399,0.7550923,0.73712623,0.7020861,0.67816776,0.64226866,0.6091944,0.5383013,0.47058168,0.36499435,0.29939598,0.28688174,0.28555918
0.96548295,0.9857485,0.9651713,0.91186,0.87838465,0.8127785,0.77379364,0.76085484,0.74404085,0.7090305,0.6847106,0.6488952,0.6161402,0.5447937,0.47486058,0.36925897,0.306073,0.29266518,0.29023853
0.80960476,0.8951312,0.9527423,0.9813886,0.98101205,0.9575447,0.9040902,0.8754984,0.8480807,0.8042319,0.77766514,0.73398983,0.680452,0.58155555,0.50314426,0.38103336,0.3175165,0.30428672,0.30017278
0.7999839,0.88672197,0.9508558,0.98158824,0.98470265,0.9664798,0.91099674,0.883052,0.8552851,0.8116482,0.7854178,0.7445135,0.6904448,0.59059775,0.50946575,0.3861746,0.32520586,0.31150454,0.3067564
0.7932954,0.8805195,0.94442105,0.97892773,0.98546106,0.97227895,0.92467445,0.89819497,0.8707447,0.8295224,0.8029387,0.7646999,0.7059244,0.6044822,0.51875174,0.3941737,0.33030307,0.31721088,0.3111346
0.7069746,0.79334027,0.8575558,0.8981252,0.919458,0.93839705,0.9774594,0.97436553,0.9590239,0.9371115,0.9172879,0.88064885,0.8217136,0.7232211,0.618215,0.47982463,0.40360057,0.38844615,0.39215526
0.6928042,0.77934897,0.8417113,0.8791385,0.90046924,0.9247833,0.97102135,0.9752262,0.9676676,0.9527245,0.93625635,0.9042376,0.8420974,0.747406,0.6414864,0.49623972,0.4220567,0.40678987,0.41071767
0.6823193,0.77085096,0.83271956,0.87023294,0.89220333,0.9181648,0.9655521,0.97077376,0.9668432,0.9559085,0.9413404,0.9129802,0.8515904,0.75908166,0.6528633,0.5054243,0.42578208,0.4101562,0.4123723
0.6770835,0.76282203,0.82585335,0.8636622,0.88613933,0.9139122,0.9650003,0.97329026,0.97087705,0.96126205,0.947621,0.9198175,0.86329454,0.77175176,0.6682122,0.51702446,0.43507755,0.41863558,0.42172778
0.6726866,0.75724757,0.8182459,0.8552622,0.87839836,0.9059596,0.9590976,0.9699308,0.96977144,0.96333003,0.9529061,0.9284044,0.8727713,0.7824635,0.67991775,0.52591306,0.4414353,0.42401996,0.4272681
0.6688491,0.7518015,0.8134227,0.8499776,0.87141275,0.8982482,0.9508551,0.96337646,0.96518064,0.96123326,0.9528066,0.9328192,0.88485956,0.79802305,0.6969721,0.54285574,0.45383263,0.43522295,0.43609482
0.5830596,0.65201956,0.6986624,0.7244755,0.7452369,0.782798,0.8570017,0.8832838,0.9010292,0.91675353,0.9249984,0.9246488,0.9519596,0.8903417,0.7997802,0.6582168,0.55254537,0.5231264,0.5285542
0.5181893,0.5687216,0.60613054,0.6221202,0.6400566,0.68002206,0.75642145,0.792831,0.82014626,0.84807044,0.8652545,0.87941694,0.9211894,0.9250249,0.8636264,0.7290362,0.61507404,0.57954973,0.5826745
0.4482024,0.49027193,0.5267066,0.53828496,0.5507721,0.58411485,0.65364546,0.69090587,0.71787,0.7437502,0.76204807,0.78182036,0.84278667,0.87775695,0.8898831,0.78329444,0.6589841,0.61364806,0.6168548
0.36616096,0.39799622,0.41959402,0.42687985,0.4350508,0.4631719,0.5177029,0.5537702,0.5793754,0.60487235,0.6220838,0.645942,0.7219228,0.7762545,0.8226328,0.84442985,0.740724,0.6800358,0.6856939
0.31996873,0.34972107,0.37272194,0.3804649,0.38746962,0.41657007,0.46104687,0.4925638,0.5166379,0.53641415,0.55500656,0.57701385,0.6538329,0.7107372,0.7562065,0.813432,0.8062975,0.7604802,0.76463974
0.29546976,0.32318494,0.34301364,0.35105088,0.35698313,0.38190377,0.43110004,0.46301466,0.48806486,0.5089551,0.52786446,0.5459845,0.61891544,0.6799802,0.72042984,0.77010983,0.8007239,0.7892728,0.7781568
0.27922696,0.30571482,0.32533714,0.33110955,0.3380198,0.36574537,0.41878057,0.4514298,0.47478014,0.49375555,0.51146114,0.52447534,0.59924287,0.6555674,0.69190407,0.75316364,0.79507285,0.77036357,0.8042802
