0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.9718477,0.97925204,0.9445203,0.8464972,0.7991133,0.7221559,0.6806884,0.68015045,0.6825189,0.66697484,0.6411858,0.6182335,0.5794499,0.48973683,0.406436,0.31312084,0.24073823,0.23627904,0.22683033
0.9668636,0.97983956,0.9537331,0.85861886,0.8110367,0.73492485,0.69275683,0.6920923,0.69290215,0.6765688,0.64971036,0.6254322,0.5849464,0.49292976,0.40856633,0.31551197,0.24313922,0.23746072,0.22841713
0.96249497,0.9812871,0.960444,0.8644371,0.81682473,0.74323523,0.6978363,0.69649076,0.6971991,0.68168604,0.65462893,0.630215,0.58995575,0.49705404,0.41190705,0.32053253,0.24993795,0.24474762,0.23511508
0.72378016,0.8224124,0.9226292,0.9862927,0.98525333,0.9647427,0.91187805,0.8808664,0.86095935,0.8307886,0.8011676,0.7622625,0.71983624,0.60734934,0.49320054,0.36655268,0.2932708,0.27348745,0.26913184
0.70832753,0.80771464,0.9123275,0.9834719,0.9879614,0.9707321,0.92404383,0.89448917,0.8739002,0.8425727,0.8148449,0.7766664,0.73049885,0.61721766,0.5025377,0.37189996,0.30165976,0.2817163,0.2778047
0.6999266,0.80048925,0.9060608,0.98081404,0.9882502,0.9757879,0.93131167,0.9012837,0.8817011,0.8509944,0.82390684,0.7877413,0.7404318,0.62680155,0.51058763,0.3782161,0.3096736,0.28946158,0.28687108
0.635025,0.7260903,0.8165851,0.8924268,0.9134433,0.9313492,0.9744652,0.9749457,0.9681529,0.9521033,0.9338369,0.90621835,0.85807866,0.74640244,0.61930937,0.4696067,0.3983646,0.37089798,0.38324544
0.6193864,0.70958316,0.79825646,0.8748815,0.89706624,0.9158284,0.9671972,0.9736841,0.9736337,0.96333027,0.9491055,0.9241834,0.8775204,0.77370185,0.6491971,0.4941302,0.41962323,0.38968012,0.4058552
0.6187232,0.7092055,0.79846627,0.87461364,0.89611596,0.91571236,0.9670855,0.974142,0.974619,0.9655417,0.9539744,0.9307271,0.88172305,0.7809102,0.6555311,0.49952698,0.42484322,0.39543498,0.4096188
0.6169038,0.7056533,0.79271245,0.8647164,0.8853391,0.9054557,0.95798665,0.9692852,0.9729654,0.968878,0.9596007,0.93812275,0.8921758,0.79287124,0.6701355,0.51492995,0.43751258,0.40874228,0.4224178
0.6151791,0.70318013,0.78870755,0.86018544,0.88120914,0.90254873,0.95596546,0.9691293,0.9738837,0.9711566,0.9624005,0.94393057,0.89536566,0.79867953,0.675932,0.52275884,0.44329864,0.41340053,0.4254316
0.60677177,0.69465333,0.7794495,0.84973425,0.8709327,0.8936871,0.9485062,0.9627376,0.9692762,0.9682267,0.9611842,0.94515616,0.90159863,0.8096347,0.6863049,0.53244114,0.45457006,0.4244726,0.43679187
0.5385383,0.6192034,0.69401246,0.7473928,0.7644588,0.78697425,0.85655135,0.8727453,0.8873026,0.9070831,0.9111407,0.91039485,0.9573633,0.88255143,0.7762365,0.62750566,0.53557104,0.499828,0.5178431
0.478806,0.5437842,0.5999708,0.6415469,0.65599144,0.6844202,0.758628,0.7905367,0.81338185,0.83944124,0.8539622,0.8566687,0.91424894,0.9260191,0.8477816,0.7005763,0.59537274,0.55140704,0.5699006
0.42105216,0.47351623,0.5237029,0.55851924,0.5708154,0.5925211,0.6652187,0.69909155,0.7214949,0.75181675,0.76657754,0.7684514,0.84704417,0.8928026,0.8929031,0.7735647,0.6492877,0.5926572,0.6112636
0.3130525,0.3550119,0.39599586,0.42169464,0.43289518,0.45584494,0.5223389,0.55757976,0.5817262,0.611399,0.62794614,0.6381936,0.7200737,0.7823564,0.82127404,0.85552627,0.7430332,0.6685657,0.6879754
0.25441444,0.29534757,0.33138686,0.35705298,0.36832783,0.39159206,0.45551264,0.48617697,0.50444835,0.52953434,0.54247767,0.556959,0.64160573,0.6983617,0.7269063,0.78921974,0.82751447,0.7758844,0.78959614
0.24824211,0.28511837,0.31448576,0.33657032,0.34668574,0.3659558,0.42646384,0.45537457,0.46948475,0.490482,0.50169367,0.51609766,0.5936412,0.6463828,0.6712708,0.7300918,0.8176491,0.81472856,0.8117504
0.23477285,0.26828608,0.29699877,0.3184551,0.3304836,0.3511761,0.42102456,0.44962433,0.46182778,0.48075065,0.489003,0.49846718,0.5852011,0.63430274,0.6482326,0.70996994,0.8056154,0.7892843,0.8408111
